trksub,Int1,Int2,Neo1,Neo2,MC1,MC2,Hun1,Hun2,Pho1,Pho2,MB1_1,MB1_2,Pal1,Pal2,Han1,Han2,MB2_1,MB2_2,MB3_1,MB3_2,Hil1,Hil2,JTr1,JTr2,JFC1,JFC2,class
10HuFEj,13,15,13,15,2,1,0,0,0,0,12,16,0,0,0,0,65,65,7,2,0,0,0,0,0,0,7
10HtwBF,52,67,52,66,20,19,11,6,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1
10HtwCL,95,97,95,97,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10HuMAI,79,95,79,94,20,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10HuXmU,86,82,85,81,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10HuE7Q,73,80,72,79,28,21,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10HuO0b,71,71,70,70,30,29,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10HuUYi,73,70,72,68,23,25,5,5,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,2,3,7
10HuO0a,58,71,57,71,25,27,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10HuXmV,74,83,73,83,27,17,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10HuUwn,67,75,66,74,26,20,11,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10HuOvz,46,70,45,70,22,19,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
10HtwDF,75,86,75,85,25,14,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10Hubt8,80,90,79,90,20,10,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,1,1
10HuXmX,64,85,64,85,17,11,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10HuXmR,66,69,65,68,32,30,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
10Huabl,45,79,45,79,22,20,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
10HucIb,81,82,80,81,20,18,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,1
10Huabm,75,73,74,72,22,24,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1
10Huj1n,97,98,96,97,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10Huaaz,55,71,54,70,19,17,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10HubuV,51,71,51,70,23,10,19,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10HucIc,80,80,78,78,16,16,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1
10Huj1c,72,82,72,82,28,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10Hv23F,97,99,97,99,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10HucIZ,58,72,58,71,26,21,0,0,4,6,7,5,0,0,0,0,8,2,0,0,0,0,0,0,1,1,7
10HvVgX,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10Huubk,58,66,58,66,20,13,0,0,0,0,7,10,0,0,0,0,9,8,2,2,0,0,0,0,1,1,1
10HuvqC,64,71,64,71,27,22,4,0,13,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,6
10HvbJo,77,80,76,79,19,16,3,3,1,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,2,1
10HveUK,51,71,51,71,22,19,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10Huj07,68,85,67,84,17,8,9,4,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,7
10Huj1a,48,71,47,70,22,19,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10HvFT7,72,70,71,69,25,27,0,0,15,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,11
10HvdTQ,77,86,76,86,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10Hvrbi,73,70,72,69,22,23,2,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,3,1
10Hvrci,83,90,82,90,18,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10HvbK3,79,89,78,88,14,9,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,1,6
10HvoBk,79,83,79,83,21,17,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10Hw38P,93,98,92,98,8,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1
10Hw3Cn,70,71,69,70,28,28,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1
10Hwh0o,82,77,80,74,20,25,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,2,1
10HvtZb,55,64,54,63,20,15,0,0,21,30,0,0,4,0,0,0,3,1,1,0,0,0,0,0,3,1,7
10HwZG9,86,85,85,85,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10HveUJ,41,71,41,70,22,24,41,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10Hwer2,84,82,83,81,17,19,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,1,1,1
10HvzIz,47,87,46,86,22,4,0,0,0,0,22,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4
10HwW0J,74,70,72,67,27,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1
10HwITP,88,88,87,87,11,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10HwCdY,75,72,74,71,25,27,0,0,16,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
10HwKIE,68,69,65,67,35,33,0,0,15,25,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,2,1
10HwIWn,91,97,90,97,9,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,12
10Hwibz,71,80,70,80,29,20,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10HwhWD,92,96,92,96,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10HwilH,73,74,73,74,18,15,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10HwlDu,97,98,95,95,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
10Hwh4A,35,82,34,81,16,4,0,0,0,0,14,23,0,0,0,0,38,4,1,0,0,0,0,0,0,0,7
10Hwic2,90,90,89,89,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10Hwic0,78,84,78,84,22,16,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10HwilP,61,68,60,68,40,32,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10Hwilf,74,75,73,74,15,13,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10Hwilg,39,69,39,69,24,26,45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10HwilQ,77,88,77,88,23,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10Hwl47,72,72,71,71,29,29,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10HwsQH,96,99,95,99,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10HwnsV,99,99,99,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10Hwl8u,68,74,68,73,32,26,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10Hwilh,43,75,42,74,26,24,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
10Hwilj,37,70,37,70,23,28,45,3,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10HwlHI,78,84,78,84,22,16,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10HwoRc,74,74,73,73,19,19,4,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,2,1
10HxHVk,99,100,99,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10Hx6rI,73,69,72,68,28,32,0,0,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10Hwowf,57,68,57,67,12,7,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10Hx5uh,58,67,57,67,31,25,8,1,11,15,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,1,6
10Hwykp,14,30,13,28,17,22,0,0,0,0,60,45,0,0,0,0,12,13,0,0,0,0,0,0,1,3,1
10Hx5yH,75,72,74,71,24,27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1
10Hx5yY,70,72,70,72,26,25,2,0,13,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1
10HwtBU,49,70,48,69,30,25,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10HxKF9,59,67,58,66,17,14,8,7,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,2,1,6
10HwuQY,30,73,30,72,12,8,0,0,0,0,10,20,0,0,0,0,39,4,4,2,0,0,0,0,2,1,11
10HxKoi,98,97,97,97,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10HxMKt,97,96,97,95,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12
10HxTgc,99,100,97,99,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10HxTbn,86,85,85,84,15,16,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,1,1
10HyMk4,100,100,99,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10HxGdT,44,70,44,70,18,16,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
10HxGcs,80,87,79,86,17,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10HxLuv,90,91,89,90,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
10Hy2Vc,96,98,95,97,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10HyMmx,83,82,83,82,17,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10HyMmm,98,100,97,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10HyOaH,83,78,82,76,18,24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
10HxOEh,55,88,55,87,21,11,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10HydBL,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10HydUS,94,93,91,89,9,11,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,4,1
10HyOhA,67,73,66,73,20,20,0,0,11,15,0,0,7,1,0,0,0,0,0,0,0,0,0,0,2,1,11
10Hyb69,73,79,72,79,26,20,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
10HyanW,71,77,71,77,24,18,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
10HyLCy,60,72,59,71,24,17,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10HyeLs,77,82,76,82,24,18,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10HyOk4,60,67,59,66,41,34,7,0,11,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3
10HySEt,92,92,91,90,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10Hyodb,99,99,97,98,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10Hyqgf,72,79,72,79,12,9,4,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,7
10HyeTb,59,77,55,70,2,1,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,12,20,29,26,10
10Hyk82,68,70,67,69,24,24,0,0,0,0,0,0,0,0,0,0,6,3,1,2,0,0,0,0,2,2,1
10HyonQ,55,75,55,75,30,25,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10Hz0v9,90,94,89,93,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10Hyk7O,33,47,33,47,23,27,36,4,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10HzH0R,79,74,77,71,23,28,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,1,2,1
10HzA1q,74,68,72,67,15,16,0,0,0,0,0,0,0,0,0,0,10,13,2,2,0,0,0,0,2,2,1
10HyeTp,59,69,58,68,15,13,8,6,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,2,1,6
10Hyyt2,88,89,88,88,12,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10Hyqh2,59,75,58,74,23,20,21,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10HzN5E,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10HzOME,93,93,92,92,8,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
10HzA1o,55,72,55,71,22,19,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10HzOr0,89,86,88,84,12,16,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,2,1
10HzA1n,74,79,73,78,26,21,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10HzJzw,75,87,75,87,25,13,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10HzN69,82,88,81,88,18,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10HzOqy,60,78,60,78,20,17,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
10HzSvT,97,96,95,95,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
10HzQRb,63,68,62,67,24,21,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10HzQpt,76,73,75,72,16,17,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7
10HzP5c,95,97,94,97,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10HzOqz,71,77,70,77,25,19,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10Hzf0h,97,97,95,95,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
10HzR37,82,79,81,78,18,21,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,1,1,12
10HzVxq,98,100,98,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10HzXzz,93,100,91,99,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10HzP88,74,81,73,81,20,14,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10HzfCn,94,93,91,88,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1
10HzfCo,98,98,96,96,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
10HzVyy,89,87,87,86,10,11,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10HzRbm,82,88,81,87,18,12,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10HzfeF,93,92,93,91,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10Hz47P,18,22,17,21,7,9,0,0,1,1,17,13,1,1,1,2,43,35,9,13,0,0,0,0,1,4,7
10HzRky,77,82,76,82,24,18,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10HzebS,71,71,70,71,30,29,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10Hzfdp,94,94,93,92,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10HziOu,97,96,96,95,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7
10Hzf0j,60,76,60,76,22,21,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
10HznPi,89,95,89,95,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10HzhpM,89,87,88,85,11,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
10Hzfdn,75,82,75,81,25,19,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10HziXE,75,81,74,80,21,19,3,0,5,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,7
10HzhGv,80,77,79,75,15,17,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,2,2,12
10I07YH,95,95,95,94,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10HziOw,51,67,50,67,24,20,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10I12ux,77,76,76,74,24,25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
10HznPl,57,72,57,71,26,28,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10HziS8,83,90,83,90,17,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
10I1AAB,74,71,74,70,26,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
10I0eV7,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10I18h4,90,91,89,89,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
10I07xH,96,99,94,99,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
10I0k98,56,64,55,63,36,30,6,1,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
10I1B8K,98,98,96,96,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10I0I3L,58,72,58,71,29,20,11,3,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,1,1
10I0I2Q,79,87,78,86,21,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10I1aZY,97,97,96,95,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
10I1XKu,88,90,86,89,14,10,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,1,1
10I1aVD,97,97,96,96,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10I1Cca,59,72,59,71,20,20,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10I16I4,51,90,50,89,15,2,0,0,0,0,19,6,0,0,0,0,11,1,3,1,0,0,0,0,1,1,11
10I1sgw,88,86,85,83,15,17,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,1
10I1XEX,72,79,71,78,26,21,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10I1aoL,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10I20Sc,79,97,78,97,22,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1
10I1ypC,90,92,87,88,13,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,1
10I1abi,78,86,78,85,18,11,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10I1afx,80,88,79,87,20,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10I1u53,88,97,87,97,13,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,7
10I1gna,64,90,63,89,17,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10I22lc,96,99,95,99,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
10I22tt,91,100,91,100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10I22tE,99,99,99,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10I22m2,57,76,56,76,21,17,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
10I21gE,58,79,57,78,20,14,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7
10I215S,82,95,80,94,19,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1
10I21p7,93,96,93,96,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10I1trn,30,45,30,44,17,18,16,1,27,38,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2,1,3
10I2BzK,96,96,94,93,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7
10I21p8,61,80,61,79,16,12,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10I20XL,66,72,65,72,26,21,4,1,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
10I2FVa,66,99,65,98,24,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,1,0,1
10I2FSC,61,76,61,76,21,18,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10I2Mig,76,87,76,87,3,2,0,0,0,0,0,0,16,8,0,0,0,0,2,1,0,0,0,0,4,2,7
10I2NDL,62,87,62,87,38,13,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
10I2VUh,63,99,62,99,37,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,1
10I2Bqy,73,72,71,71,26,27,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10I2FUT,62,74,62,74,13,13,3,3,8,11,0,0,13,2,0,0,0,0,1,0,0,0,0,0,2,1,6
10I2OTw,63,79,62,79,38,21,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7
10I2Pal,71,73,70,72,29,27,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10I2Tco,88,90,86,88,14,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,1
10I2TdT,76,83,76,82,12,8,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,6
10I2TdS,69,74,69,73,31,27,5,1,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10I2Tdb,41,67,41,67,10,14,0,0,16,24,0,0,9,3,0,0,0,0,25,1,0,0,0,0,10,1,8
10I2VUY,82,84,80,81,12,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,1
10I2ZSE,79,100,78,100,22,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
10I27jd,24,36,24,36,18,19,32,3,12,30,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,6
10I2YlI,87,97,85,95,15,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1
10I2ZSi,39,81,39,80,21,3,0,0,0,0,29,13,0,0,0,0,9,0,1,1,0,0,0,0,0,0,4
10I2XrN,81,88,80,87,16,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10I2fdH,77,83,77,82,23,17,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10I1anq,2,7,2,6,3,3,0,0,1,3,45,24,1,1,1,1,32,39,9,12,0,0,0,0,0,2,7
10I2Yyc,75,84,73,82,27,18,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,2,2,1
10I2gMd,85,84,84,83,14,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11
10I2gMp,56,60,56,60,40,37,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10I2gNr,63,72,62,72,12,6,7,5,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,1,7
10I2geS,90,98,88,96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,9,3,10
10I2gea,56,72,55,72,9,7,3,3,6,10,0,0,15,7,0,0,0,0,7,0,0,0,0,0,6,1,8
10I2hZU,82,95,80,92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,15,7,10
10I2pIa,82,91,81,90,15,7,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,2,1,1
10I2pIn,38,81,37,81,22,3,0,0,0,0,27,12,0,0,0,0,14,1,1,1,0,0,0,0,0,0,1
10I2ZTB,57,89,56,85,1,1,0,0,0,0,0,0,0,0,0,0,3,2,14,1,0,0,6,5,9,9,11
10I2pIm,76,92,75,91,25,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1
10I2lfo,65,70,65,70,31,27,5,1,10,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,6
10I30fb,98,100,97,99,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10I30eA,91,92,91,92,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10I30et,83,92,82,91,18,9,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,1,1
10I35MM,89,87,88,85,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
10I30eu,61,86,60,86,12,2,0,0,0,0,11,9,0,0,0,0,11,3,2,0,0,0,0,0,1,1,8
10I35wM,80,83,79,82,20,18,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1
10I33g5,77,72,76,71,24,29,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
